,index data,L_GRF_FWD,L_GRF_LAT,L_GRF_VRT,R_GRF_FWD,R_GRF_LAT,R_GRF_VRT
114,114,0.0,0.0,0.0,0.0,0.0,0.0
115,115,0.0,0.0,0.0,0.0,0.0,0.0
116,116,0.0,0.0,0.0,0.0,0.0,0.0
117,117,0.0,0.0,0.0,0.0,0.0,0.0
118,118,0.0,0.0,0.0,0.0,0.0,0.0
119,119,0.0,0.0,0.0,0.0,0.0,0.0
120,120,0.0,0.0,0.0,0.0,0.0,0.0
121,121,0.0,0.0,0.0,0.0,0.0,0.0
122,122,0.0,0.0,0.0,0.0,0.0,0.0
123,123,0.0,0.0,0.0,0.0,0.0,0.0
124,124,0.0,0.0,0.0,0.0,0.0,0.0
125,125,0.0,0.0,0.0,0.0,0.0,0.0
126,126,0.0,0.0,0.0,0.0,0.0,0.0
127,127,0.0,0.0,0.0,0.0,0.0,0.0
128,128,0.0,0.0,0.0,0.0,0.0,0.0
129,129,0.0,0.0,0.0,0.0,0.0,0.0
130,130,0.0,0.0,0.0,0.0,0.0,0.0
131,131,0.0,0.0,0.0,0.0,0.0,0.0
132,132,0.0,0.0,0.0,0.0,0.0,0.0
133,133,0.0,0.0,0.0,0.0,0.0,0.0
134,134,0.0,0.0,0.0,0.0,0.0,0.0
135,135,0.0,0.0,0.0,0.0,0.0,0.0
136,136,0.0,0.0,0.0,0.0,0.0,0.0
137,137,0.0,0.0,0.0,0.0,0.0,0.0
138,138,0.0,0.0,0.0,0.0,0.0,0.0
139,139,0.0,0.0,0.0,0.0,0.0,0.0
140,140,0.0,0.0,0.0,0.0,0.0,0.0
141,141,0.0,0.0,0.0,0.0,0.0,0.0
142,142,0.0,0.0,0.0,0.0,0.0,0.0
143,143,0.0,0.0,0.0,0.0,0.0,0.0
144,144,0.0,0.0,0.0,0.0,0.0,0.0
145,145,0.0,0.0,0.0,0.0,0.0,0.0
146,146,0.0,0.0,0.0,0.0,0.0,0.0
147,147,0.0,0.0,0.0,0.0,0.0,0.0
148,148,0.0,0.0,0.0,0.0,0.0,0.0
149,149,0.0,0.0,0.0,0.0,0.0,0.0
150,150,0.0,0.0,0.0,0.0,0.0,0.0
151,151,0.0,0.0,0.0,0.0,0.0,0.0
152,152,0.0,0.0,0.0,0.0,0.0,0.0
153,153,0.0,0.0,0.0,0.0,0.0,0.0
154,154,0.0,0.0,0.0,0.0,0.0,0.0
155,155,0.0,0.0,0.0,0.0,0.0,0.0
156,156,0.0,0.0,0.0,0.0,0.0,0.0
157,157,0.0,0.0,0.0,0.0,0.0,0.0
158,158,0.0,0.0,0.0,0.0,0.0,0.0
159,159,0.0,0.0,0.0,0.0,0.0,0.0
160,160,0.0,0.0,0.0,0.0,0.0,0.0
161,161,0.0,0.0,0.0,0.0,0.0,0.0
162,162,0.0,0.0,0.0,0.0,0.0,0.0
163,163,0.0,0.0,0.0,0.0,0.0,0.0
164,164,0.0,0.0,0.0,0.0,0.0,0.0
165,165,0.0,0.0,0.0,0.0,0.0,0.0
166,166,0.0,0.0,0.0,0.0,0.0,0.0
167,167,0.0,0.0,0.0,0.0,0.0,0.0
168,168,0.0,0.0,0.0,0.0,0.0,0.0
169,169,0.0,0.0,0.0,0.0,0.0,0.0
170,170,0.0,0.0,0.0,0.0,0.0,0.0
171,171,0.0,0.0,0.0,0.0,0.0,0.0
172,172,0.0,0.0,0.0,0.0,0.0,0.0
173,173,0.0,0.0,0.0,0.0,0.0,0.0
174,174,0.0,0.0,0.0,0.0,0.0,0.0
175,175,0.0,0.0,0.0,0.0,0.0,0.0
176,176,0.0,0.0,0.0,0.0,0.0,0.0
177,177,0.0,0.0,0.0,0.0,0.0,0.0
178,178,0.0,0.0,0.0,0.0,0.0,0.0
179,179,0.0,0.0,0.0,0.0,0.0,0.0
180,180,0.0,0.0,0.0,0.0,0.0,0.0
181,181,0.0,0.0,0.0,0.074,-0.05,0.272
182,182,0.0,0.0,0.0,0.0,0.0,0.0
183,183,0.0,0.0,0.0,0.0,0.0,0.0
184,184,0.0,0.0,0.0,-0.014,-0.01,0.229
185,185,0.0,0.0,0.0,-0.019,-0.016,0.356
186,186,0.0,0.0,0.0,-0.038,0.018,0.547
187,187,0.0,0.0,0.0,-0.076,0.014,0.708
188,188,0.0,0.0,0.0,-0.08,-0.012,0.714
189,189,0.0,0.0,0.0,-0.083,0.005,0.706
190,190,0.0,0.0,0.0,-0.09,0.037,0.709
191,191,0.0,0.0,0.0,-0.103,0.05,0.738
192,192,0.0,0.0,0.0,-0.122,0.057,0.797
193,193,0.0,0.0,0.0,-0.14,0.061,0.852
194,194,0.0,0.0,0.0,-0.147,0.06,0.898
195,195,0.0,0.0,0.0,-0.146,0.054,0.949
196,196,0.0,0.0,0.0,-0.145,0.047,0.991
197,197,0.0,0.0,0.0,-0.144,0.045,1.013
198,198,0.0,0.0,0.0,-0.141,0.047,1.022
199,199,0.0,0.0,0.0,-0.137,0.05,1.022
200,200,0.0,0.0,0.0,-0.13,0.052,1.013
201,201,0.0,0.0,0.0,-0.123,0.055,0.997
202,202,0.0,0.0,0.0,-0.114,0.061,0.976
203,203,0.0,0.0,0.0,-0.102,0.064,0.95
204,204,0.0,0.0,0.0,-0.088,0.061,0.928
205,205,0.0,0.0,0.0,-0.077,0.06,0.91
206,206,0.0,0.0,0.0,-0.067,0.06,0.89
207,207,0.0,0.0,0.0,-0.056,0.059,0.873
208,208,0.0,0.0,0.0,-0.045,0.056,0.855
209,209,0.0,0.0,0.0,-0.035,0.055,0.838
210,210,0.0,0.0,0.0,-0.028,0.053,0.824
211,211,0.0,0.0,0.0,-0.022,0.051,0.811
212,212,0.0,0.0,0.0,-0.015,0.05,0.799
213,213,0.0,0.0,0.0,-0.009,0.05,0.791
214,214,0.0,0.0,0.0,-0.003,0.049,0.785
215,215,0.0,0.0,0.0,0.003,0.049,0.779
216,216,0.0,0.0,0.0,0.008,0.047,0.777
217,217,0.0,0.0,0.0,0.014,0.046,0.782
218,218,0.0,0.0,0.0,0.02,0.043,0.787
219,219,0.0,0.0,0.0,0.023,0.041,0.799
220,220,0.0,0.0,0.0,0.026,0.039,0.813
221,221,0.0,0.0,0.0,0.029,0.037,0.826
222,222,0.0,0.0,0.0,0.03,0.037,0.845
223,223,0.0,0.0,0.0,0.03,0.038,0.864
224,224,0.0,0.0,0.0,0.03,0.038,0.88
225,225,0.0,0.0,0.0,0.03,0.039,0.896
226,226,0.0,0.0,0.0,0.032,0.04,0.913
227,227,0.0,0.0,0.0,0.034,0.042,0.929
228,228,0.0,0.0,0.0,0.036,0.043,0.942
229,229,0.0,0.0,0.0,0.04,0.043,0.955
230,230,0.0,0.0,0.0,0.042,0.044,0.971
231,231,0.0,0.0,0.0,0.044,0.044,0.984
232,232,0.0,0.0,0.0,0.046,0.045,0.996
233,233,0.0,0.0,0.0,0.047,0.045,1.003
234,234,0.0,0.0,0.0,0.049,0.046,1.007
235,235,0.0,0.0,0.0,0.051,0.047,1.006
236,236,0.0,0.0,0.0,0.052,0.047,1.002
237,237,0.0,0.0,0.0,0.054,0.047,0.995
238,238,0.0,0.0,0.0,0.055,0.047,0.987
239,239,0.0,0.0,0.0,0.057,0.046,0.976
240,240,0.0,0.0,0.0,0.06,0.045,0.967
241,241,0.0,0.0,0.0,0.061,0.045,0.96
242,242,0.0,0.0,0.0,0.065,0.045,0.951
243,243,0.0,0.0,0.0,0.069,0.045,0.944
244,244,0.0,0.0,0.0,0.073,0.045,0.94
245,245,0.0,0.0,0.0,0.077,0.045,0.939
246,246,-0.006,0.004,-0.018,0.083,0.045,0.941
247,247,-0.005,0.005,-0.019,0.089,0.045,0.946
248,248,-0.005,0.005,-0.019,0.095,0.045,0.955
249,249,-0.006,0.004,-0.019,0.1,0.046,0.965
250,250,-0.005,0.004,-0.018,0.105,0.046,0.978
251,251,-0.005,0.005,-0.02,0.109,0.047,0.993
252,252,-0.005,0.004,-0.019,0.114,0.048,1.008
253,253,-0.005,0.004,-0.018,0.118,0.049,1.025
254,254,-0.005,0.004,-0.018,0.122,0.05,1.041
255,255,-0.005,0.005,-0.018,0.128,0.052,1.055
256,256,-0.005,0.004,-0.017,0.133,0.053,1.066
257,257,-0.004,0.005,-0.018,0.139,0.054,1.071
258,258,-0.005,0.004,-0.018,0.145,0.056,1.073
259,259,0.0,0.0,0.0,0.15,0.057,1.07
260,260,0.0,0.0,0.0,0.155,0.058,1.063
261,261,0.0,0.0,0.0,0.16,0.058,1.052
262,262,0.0,0.0,0.0,0.165,0.058,1.04
263,263,0.0,0.0,0.0,0.169,0.058,1.023
264,264,0.0,0.0,0.0,0.173,0.057,1.005
265,265,0.0,0.0,0.0,0.178,0.056,0.984
266,266,0.0,0.0,0.0,0.182,0.055,0.96
267,267,0.0,0.0,0.0,0.191,0.053,0.934
268,268,0.0,0.0,0.0,0.197,0.051,0.909
269,269,0.0,0.0,0.0,0.204,0.048,0.881
270,270,-0.068,0.0,0.075,0.212,0.045,0.845
271,271,-0.1,0.055,0.29,0.218,0.04,0.812
272,272,-0.135,0.15,0.605,0.22,0.035,0.762
273,273,-0.084,-0.004,0.872,0.218,0.03,0.713
274,274,-0.185,-0.106,1.148,0.209,0.025,0.637
275,275,-0.247,0.0,1.281,0.194,0.019,0.554
276,276,-0.188,0.011,1.075,0.171,0.014,0.463
277,277,-0.217,0.04,0.964,0.139,0.009,0.366
278,278,-0.244,0.041,0.973,0.103,0.005,0.272
279,279,-0.261,0.043,1.05,0.068,0.004,0.186
280,280,-0.244,0.048,1.152,0.041,0.002,0.12
281,281,-0.232,0.058,1.227,0.023,0.002,0.068
282,282,-0.222,0.068,1.252,0.01,0.002,0.029
283,283,-0.215,0.083,1.263,0.0,0.0,0.0
284,284,-0.208,0.101,1.282,0.0,0.0,0.0
285,285,-0.193,0.11,1.298,0.0,0.0,0.0
286,286,-0.184,0.112,1.314,0.0,0.0,0.0
287,287,-0.176,0.107,1.311,0.0,0.0,0.0
288,288,-0.164,0.1,1.303,0.0,0.0,0.0
289,289,-0.155,0.095,1.28,0.0,0.0,0.0
290,290,-0.143,0.089,1.244,0.0,0.0,0.0
291,291,-0.131,0.08,1.204,0.0,0.0,0.0
292,292,-0.119,0.072,1.16,0.0,0.0,0.0
293,293,-0.106,0.065,1.113,0.0,0.0,0.0
294,294,-0.093,0.058,1.064,-0.005,-0.0,-0.012
295,295,-0.082,0.052,1.015,-0.004,0.0,-0.013
296,296,-0.071,0.048,0.968,-0.004,0.0,-0.012
297,297,-0.061,0.044,0.922,-0.004,-0.0,-0.012
298,298,-0.053,0.039,0.883,-0.004,0.0,-0.01
299,299,-0.046,0.035,0.845,-0.004,0.0,-0.01
300,300,-0.038,0.03,0.811,0.0,0.0,0.0
301,301,-0.034,0.026,0.783,0.0,0.0,0.0
302,302,-0.029,0.023,0.758,0.0,0.0,0.0
303,303,-0.026,0.02,0.738,0.0,0.0,0.0
304,304,-0.024,0.017,0.722,0.0,0.0,0.0
305,305,-0.021,0.016,0.705,0.0,0.0,0.0
306,306,-0.019,0.014,0.692,0.0,0.0,0.0
307,307,-0.016,0.016,0.677,0.0,0.0,0.0
308,308,-0.011,0.018,0.667,0.0,0.0,0.0
309,309,-0.005,0.022,0.658,0.0,0.0,0.0
310,310,0.003,0.025,0.658,0.0,0.0,0.0
311,311,0.013,0.028,0.676,0.0,0.0,0.0
312,312,0.025,0.028,0.712,0.0,0.0,0.0
313,313,0.044,0.03,0.77,0.0,0.0,0.0
314,314,0.062,0.03,0.843,0.0,0.0,0.0
315,315,0.071,0.032,0.919,0.0,0.0,0.0
316,316,0.074,0.033,0.978,0.0,0.0,0.0
317,317,0.071,0.034,1.02,0.0,0.0,0.0
318,318,0.065,0.038,1.046,0.0,0.0,0.0
319,319,0.06,0.044,1.065,0.0,0.0,0.0
320,320,0.055,0.049,1.085,0.0,0.0,0.0
321,321,0.05,0.053,1.102,0.0,0.0,0.0
322,322,0.049,0.058,1.114,0.0,0.0,0.0
323,323,0.047,0.061,1.12,0.0,0.0,0.0
324,324,0.046,0.062,1.126,0.0,0.0,0.0
325,325,0.046,0.064,1.125,0.0,0.0,0.0
326,326,0.049,0.064,1.125,0.0,0.0,0.0
327,327,0.052,0.065,1.122,0.0,0.0,0.0
328,328,0.057,0.065,1.117,0.0,0.0,0.0
329,329,0.062,0.065,1.113,0.0,0.0,0.0
330,330,0.067,0.064,1.106,0.0,0.0,0.0
331,331,0.071,0.063,1.098,0.0,0.0,0.0
332,332,0.075,0.063,1.085,0.0,0.0,0.0
333,333,0.081,0.065,1.072,0.0,0.0,0.0
334,334,0.086,0.067,1.053,0.0,0.0,0.0
335,335,0.089,0.066,1.031,0.0,0.0,0.0
336,336,0.092,0.06,0.995,0.0,0.0,0.0
337,337,0.093,0.053,0.953,0.0,0.0,0.0
338,338,0.092,0.05,0.906,0.0,0.0,0.0
339,339,0.088,0.044,0.86,0.0,0.0,0.0
340,340,0.082,0.038,0.81,0.0,0.0,0.0
341,341,0.075,0.03,0.752,0.0,0.0,0.0
342,342,0.069,0.021,0.686,0.0,0.0,0.0
343,343,0.063,0.012,0.622,0.0,0.0,0.0
344,344,0.057,0.004,0.549,0.0,0.0,0.0
345,345,0.053,0.001,0.468,0.0,0.0,0.0
346,346,0.047,-0.003,0.381,0.0,0.0,0.0
347,347,0.037,-0.005,0.295,0.0,0.0,0.0
348,348,0.024,-0.004,0.224,0.0,0.0,0.0
349,349,0.017,-0.004,0.167,0.0,0.0,0.0
350,350,0.012,-0.004,0.128,0.0,0.0,0.0
351,351,0.008,-0.004,0.099,0.0,0.0,0.0
352,352,0.005,-0.005,0.078,0.0,0.0,0.0
353,353,0.002,-0.005,0.062,0.0,0.0,0.0
354,354,0.0,0.0,0.0,0.0,0.0,0.0
355,355,0.0,0.0,0.0,0.0,0.0,0.0
356,356,0.0,0.0,0.0,0.0,0.0,0.0
357,357,0.0,0.0,0.0,0.0,0.0,0.0
358,358,0.0,0.0,0.0,0.0,0.0,0.0
359,359,0.0,0.0,0.0,0.0,0.0,0.0
360,360,0.0,0.0,0.0,0.0,0.0,0.0
361,361,0.0,0.0,0.0,0.0,0.0,0.0
362,362,0.0,0.0,0.0,0.0,0.0,0.0
363,363,0.0,0.0,0.0,0.0,0.0,0.0
364,364,0.0,0.0,0.0,0.0,0.0,0.0
365,365,0.0,0.0,0.0,0.0,0.0,0.0
366,366,0.0,0.0,0.0,0.0,0.0,0.0
367,367,0.0,0.0,0.0,0.0,0.0,0.0
368,368,0.0,0.0,0.0,0.0,0.0,0.0
369,369,0.0,0.0,0.0,0.0,0.0,0.0
370,370,0.0,0.0,0.0,0.0,0.0,0.0
371,371,0.0,0.0,0.0,0.0,0.0,0.0
372,372,0.0,0.0,0.0,0.0,0.0,0.0
373,373,0.0,0.0,0.0,0.0,0.0,0.0
374,374,0.0,0.0,0.0,0.0,0.0,0.0
375,375,0.0,0.0,0.0,0.0,0.0,0.0
376,376,0.0,0.0,0.0,0.0,0.0,0.0
377,377,0.0,0.0,0.0,0.0,0.0,0.0
378,378,0.0,0.0,0.0,0.0,0.0,0.0
379,379,0.0,0.0,0.0,0.0,0.0,0.0
380,380,0.0,0.0,0.0,0.0,0.0,0.0
381,381,0.0,0.0,0.0,0.0,0.0,0.0
382,382,0.0,0.0,0.0,0.0,0.0,0.0
383,383,0.0,0.0,0.0,0.0,0.0,0.0
384,384,0.0,0.0,0.0,0.0,0.0,0.0
385,385,0.0,0.0,0.0,0.0,0.0,0.0
386,386,0.0,0.0,0.0,0.0,0.0,0.0
387,387,0.0,0.0,0.0,0.0,0.0,0.0
388,388,0.0,0.0,0.0,0.0,0.0,0.0
389,389,0.0,0.0,0.0,0.0,0.0,0.0
390,390,0.0,0.0,0.0,0.0,0.0,0.0
391,391,0.0,0.0,0.0,0.0,0.0,0.0
392,392,0.0,0.0,0.0,0.0,0.0,0.0
393,393,0.0,0.0,0.0,0.0,0.0,0.0
394,394,0.0,0.0,0.0,0.0,0.0,0.0
395,395,0.0,0.0,0.0,0.0,0.0,0.0
396,396,0.0,0.0,0.0,0.0,0.0,0.0
397,397,0.0,0.0,0.0,0.0,0.0,0.0
398,398,0.0,0.0,0.0,0.0,0.0,0.0
399,399,0.0,0.0,0.0,0.0,0.0,0.0
400,400,0.0,0.0,0.0,0.0,0.0,0.0
401,401,0.0,0.0,0.0,0.0,0.0,0.0
402,402,0.0,0.0,0.0,0.0,0.0,0.0
403,403,0.0,0.0,0.0,0.0,0.0,0.0
404,404,0.0,0.0,0.0,0.0,0.0,0.0
405,405,0.0,0.0,0.0,0.0,0.0,0.0
406,406,0.0,0.0,0.0,0.0,0.0,0.0
407,407,0.0,0.0,0.0,0.0,0.0,0.0
408,408,0.0,0.0,0.0,0.0,0.0,0.0
409,409,0.0,0.0,0.0,0.0,0.0,0.0
410,410,0.0,0.0,0.0,0.0,0.0,0.0
411,411,0.0,0.0,0.0,0.0,0.0,0.0
412,412,0.0,0.0,0.0,0.0,0.0,0.0
413,413,0.0,0.0,0.0,0.0,0.0,0.0
414,414,0.0,0.0,0.0,0.0,0.0,0.0
415,415,0.0,0.0,0.0,0.0,0.0,0.0
416,416,0.0,0.0,0.0,0.0,0.0,0.0
417,417,0.0,0.0,0.0,0.0,0.0,0.0
418,418,0.0,0.0,0.0,0.0,0.0,0.0
419,419,0.0,0.0,0.0,0.0,0.0,0.0
420,420,0.0,0.0,0.0,0.0,0.0,0.0
421,421,0.0,0.0,0.0,0.0,0.0,0.0
422,422,0.0,0.0,0.0,0.0,0.0,0.0
423,423,0.0,0.0,0.0,0.0,0.0,0.0
424,424,0.0,0.0,0.0,0.0,0.0,0.0
425,425,0.0,0.0,0.0,0.0,0.0,0.0
426,426,0.0,0.0,0.0,0.0,0.0,0.0
427,427,0.0,0.0,0.0,0.0,0.0,0.0
428,428,0.0,0.0,0.0,0.0,0.0,0.0
429,429,0.0,0.0,0.0,0.0,0.0,0.0
430,430,0.0,0.0,0.0,0.0,0.0,0.0
431,431,0.0,0.0,0.0,0.0,0.0,0.0
432,432,0.0,0.0,0.0,0.0,0.0,0.0
433,433,0.0,0.0,0.0,0.0,0.0,0.0
434,434,0.0,0.0,0.0,0.0,0.0,0.0
435,435,0.0,0.0,0.0,0.0,0.0,0.0
436,436,0.0,0.0,0.0,0.0,0.0,0.0
437,437,0.0,0.0,0.0,0.0,0.0,0.0
438,438,0.0,0.0,0.0,0.0,0.0,0.0
439,439,0.0,0.0,0.0,0.0,0.0,0.0
440,440,0.0,0.0,0.0,0.0,0.0,0.0
441,441,0.0,0.0,0.0,0.0,0.0,0.0
442,442,0.0,0.0,0.0,0.0,0.0,0.0
443,443,0.0,0.0,0.0,0.0,0.0,0.0
444,444,0.0,0.0,0.0,0.0,0.0,0.0
445,445,0.0,0.0,0.0,0.0,0.0,0.0
446,446,0.0,0.0,0.0,0.0,0.0,0.0
447,447,0.0,0.0,0.0,0.0,0.0,0.0
448,448,0.0,0.0,0.0,0.0,0.0,0.0
449,449,0.0,0.0,0.0,0.0,0.0,0.0
450,450,0.0,0.0,0.0,0.0,0.0,0.0
451,451,0.0,0.0,0.0,0.0,0.0,0.0
452,452,0.0,0.0,0.0,0.0,0.0,0.0
453,453,0.0,0.0,0.0,0.0,0.0,0.0
454,454,0.0,0.0,0.0,0.0,0.0,0.0
455,455,0.0,0.0,0.0,0.0,0.0,0.0
456,456,0.0,0.0,0.0,0.0,0.0,0.0
457,457,0.0,0.0,0.0,0.0,0.0,0.0
458,458,0.0,0.0,0.0,0.0,0.0,0.0
459,459,0.0,0.0,0.0,0.0,0.0,0.0
460,460,0.0,0.0,0.0,0.0,0.0,0.0
461,461,0.0,0.0,0.0,0.0,0.0,0.0
462,462,0.0,0.0,0.0,0.0,0.0,0.0
463,463,0.0,0.0,0.0,0.0,0.0,0.0
464,464,0.0,0.0,0.0,0.0,0.0,0.0
465,465,0.0,0.0,0.0,0.0,0.0,0.0
466,466,0.0,0.0,0.0,0.0,0.0,0.0
467,467,0.0,0.0,0.0,0.0,0.0,0.0
468,468,0.0,0.0,0.0,0.0,0.0,0.0
469,469,0.0,0.0,0.0,0.0,0.0,0.0
470,470,0.0,0.0,0.0,0.0,0.0,0.0
471,471,0.0,0.0,0.0,0.0,0.0,0.0
472,472,0.0,0.0,0.0,0.0,0.0,0.0
473,473,0.0,0.0,0.0,0.0,0.0,0.0
474,474,0.0,0.0,0.0,0.0,0.0,0.0
475,475,0.0,0.0,0.0,0.0,0.0,0.0
476,476,0.0,0.0,0.0,0.0,0.0,0.0
477,477,0.0,0.0,0.0,0.0,0.0,0.0
478,478,0.0,0.0,0.0,0.0,0.0,0.0
479,479,0.0,0.0,0.0,0.0,0.0,0.0
480,480,0.0,0.0,0.0,0.0,0.0,0.0
481,481,0.0,0.0,0.0,0.0,0.0,0.0
482,482,0.0,0.0,0.0,0.0,0.0,0.0
483,483,0.0,0.0,0.0,0.0,0.0,0.0
484,484,0.0,0.0,0.0,0.0,0.0,0.0
485,485,0.0,0.0,0.0,0.0,0.0,0.0
486,486,0.0,0.0,0.0,0.0,0.0,0.0
487,487,0.0,0.0,0.0,0.0,0.0,0.0
488,488,0.0,0.0,0.0,0.0,0.0,0.0
489,489,0.0,0.0,0.0,0.0,0.0,0.0
